Date,Time,delta_ms,Voltage,Current
2015-04-17,00:30:28,1011,3.78333,-0.198932
2015-04-17,00:30:29,1005,3.78321,-0.198914
2015-04-17,00:30:30,1005,3.78324,-0.198916
2015-04-17,00:30:31,1065,3.78317,-0.198913
2015-04-17,00:30:32,1002,3.78314,-0.19892
2015-04-17,00:30:33,1002,3.78305,-0.198923
2015-04-17,00:30:34,998,3.78304,-0.198944
2015-04-17,00:30:35,1004,3.78295,-0.198912
2015-04-17,00:30:36,998,3.78288,-0.198918
2015-04-17,00:30:37,1004,3.78279,-0.198905
2015-04-17,00:30:38,999,3.78274,-0.198921
2015-04-17,00:30:39,1002,3.78271,-0.198907
2015-04-17,00:30:40,1001,3.78268,-0.198895
2015-04-17,00:30:41,1002,3.78268,-0.198904
2015-04-17,00:30:42,1003,3.7826,-0.198913
2015-04-17,00:30:43,1001,3.78254,-0.198911
2015-04-17,00:30:44,1000,3.78244,-0.19892
2015-04-17,00:30:45,1002,3.78239,-0.198921
2015-04-17,00:30:46,1001,3.78234,-0.198927
2015-04-17,00:30:47,1004,3.78232,-0.198904
2015-04-17,00:30:48,1007,3.78225,-0.198912
2015-04-17,00:30:49,999,3.78221,-0.198923
2015-04-17,00:30:50,1000,3.78216,-0.198928
2015-04-17,00:30:51,1002,3.78207,-0.198925
2015-04-17,00:30:52,1007,3.78198,-0.198904
2015-04-17,00:30:53,1005,3.78196,-0.198901
2015-04-17,00:30:54,998,3.78187,-0.1989
2015-04-17,00:30:55,1003,3.78188,-0.198921
2015-04-17,00:30:56,1000,3.78186,-0.198915
2015-04-17,00:30:57,1002,3.78177,-0.19893
2015-04-17,00:30:58,1004,3.78169,-0.198928
2015-04-17,00:30:59,1002,3.78161,-0.198933
2015-04-17,00:31:00,1002,3.78162,-0.198908
2015-04-17,00:31:01,1001,3.78156,-0.198905
2015-04-17,00:31:02,1004,3.78156,-0.198907
2015-04-17,00:31:03,1009,3.78146,-0.198905
2015-04-17,00:31:04,1000,3.78139,-0.198927
2015-04-17,00:31:05,1000,3.78128,-0.198925
2015-04-17,00:31:06,1002,3.78126,-0.198915
2015-04-17,00:31:07,1002,3.78124,-0.198902
2015-04-17,00:31:08,1001,3.78118,-0.198888
2015-04-17,00:31:09,1003,3.78114,-0.198911
2015-04-17,00:31:10,1002,3.78109,-0.198916
2015-04-17,00:31:11,999,3.78105,-0.198917
2015-04-17,00:31:12,1007,3.78098,-0.198917
2015-04-17,00:31:13,1004,3.78093,-0.198908
2015-04-17,00:31:14,1002,3.78086,-0.198892
2015-04-17,00:31:15,1005,3.78089,-0.198918
2015-04-17,00:31:16,1001,3.7808,-0.198915
2015-04-17,00:31:17,1000,3.78071,-0.198909
2015-04-17,00:31:18,1001,3.78069,-0.198928
2015-04-17,00:31:19,1001,3.78064,-0.198929
2015-04-17,00:31:20,1002,3.78058,-0.198945
2015-04-17,00:31:21,999,3.78053,-0.19894
2015-04-17,00:31:22,1004,3.78043,-0.198892
2015-04-17,00:31:23,1004,3.78041,-0.19891
2015-04-17,00:31:24,1000,3.78033,-0.198918
2015-04-17,00:31:25,1001,3.78029,-0.198892
2015-04-17,00:31:26,1001,3.78027,-0.198903
2015-04-17,00:31:27,1004,3.78022,-0.198905
2015-04-17,00:31:28,1002,3.78017,-0.19893
2015-04-17,00:31:29,1002,3.78011,-0.198924
2015-04-17,00:31:30,1001,3.78003,-0.19892
2015-04-17,00:31:31,1001,3.77996,-0.198908
2015-04-17,00:31:32,1005,3.77994,-0.198923
2015-04-17,00:31:33,1001,3.77991,-0.198899
2015-04-17,00:31:34,1004,3.77985,-0.198913
2015-04-17,00:31:35,1002,3.77979,-0.198931
2015-04-17,00:31:36,1004,3.77973,-0.198912
2015-04-17,00:31:37,1000,3.77966,-0.198906
2015-04-17,00:31:38,1002,3.77963,-0.198901
2015-04-17,00:31:39,999,3.77954,-0.19892
2015-04-17,00:31:40,1004,3.77955,-0.198909
2015-04-17,00:31:41,999,3.77947,-0.198906
2015-04-17,00:31:42,1005,3.77945,-0.198934
2015-04-17,00:31:43,1009,3.77937,-0.198908
2015-04-17,00:31:45,998,3.77933,-0.198916
2015-04-17,00:31:46,1006,3.77929,-0.198903
2015-04-17,00:31:47,1004,3.77922,-0.198906
2015-04-17,00:31:48,1000,3.77916,-0.198933
2015-04-17,00:31:49,999,3.77913,-0.198927
2015-04-17,00:31:50,1002,3.77908,-0.198919
2015-04-17,00:31:51,1002,3.77902,-0.198915
2015-04-17,00:31:52,999,3.77895,-0.198905
2015-04-17,00:31:53,1004,3.77893,-0.198905
2015-04-17,00:31:54,1007,3.77889,-0.198924
2015-04-17,00:31:55,998,3.77886,-0.198905
2015-04-17,00:31:56,1003,3.77878,-0.198918
2015-04-17,00:31:57,1003,3.77873,-0.198937
2015-04-17,00:31:58,1001,3.77867,-0.198901
2015-04-17,00:31:59,1004,3.77863,-0.198893
2015-04-17,00:32:00,1002,3.77861,-0.19891
2015-04-17,00:32:01,1002,3.77857,-0.198902
2015-04-17,00:32:02,1002,3.77851,-0.198941
2015-04-17,00:32:03,1003,3.77843,-0.198915
2015-04-17,00:32:04,1005,3.77841,-0.198908
2015-04-17,00:32:05,1002,3.77837,-0.198899
2015-04-17,00:32:06,1002,3.77831,-0.198911
2015-04-17,00:32:07,1003,3.77827,-0.198924
2015-04-17,00:32:08,1001,3.77816,-0.198924
2015-04-17,00:32:09,1001,3.7781,-0.198914
2015-04-17,00:32:10,1002,3.77807,-0.19891
2015-04-17,00:32:11,999,3.778,-0.198918
2015-04-17,00:32:12,999,3.77799,-0.19893
2015-04-17,00:32:13,1094,3.77789,-0.198923
2015-04-17,00:32:14,1002,3.77786,-0.198915
2015-04-17,00:32:15,1002,3.77782,-0.198904
2015-04-17,00:32:16,1000,3.77776,-0.198906
2015-04-17,00:32:17,999,3.77771,-0.198901
2015-04-17,00:32:18,1002,3.77764,-0.1989
2015-04-17,00:32:19,1002,3.77759,-0.198931
2015-04-17,00:32:20,999,3.77754,-0.198912
2015-04-17,00:32:21,1004,3.77746,-0.198922
2015-04-17,00:32:22,1003,3.77745,-0.198891
2015-04-17,00:32:23,1111,3.77741,-0.198925
2015-04-17,00:32:24,1002,3.77732,-0.198923
2015-04-17,00:32:25,999,3.77729,-0.198935
2015-04-17,00:32:26,1003,3.77723,-0.198918
2015-04-17,00:32:27,1002,3.77717,-0.198898
2015-04-17,00:32:28,999,3.77715,-0.198908
2015-04-17,00:32:29,1004,3.77711,-0.198894
2015-04-17,00:32:30,1000,3.77704,-0.198913
2015-04-17,00:32:31,1002,3.77698,-0.19891
2015-04-17,00:32:32,1003,3.7769,-0.198902
2015-04-17,00:32:33,1110,3.77688,-0.198905
2015-04-17,00:32:34,1007,3.77679,-0.198926
2015-04-17,00:32:35,1000,3.77677,-0.198931
2015-04-17,00:32:36,1003,3.77667,-0.198914
2015-04-17,00:32:37,1001,3.77662,-0.198902
2015-04-17,00:32:38,1004,3.7766,-0.198881
2015-04-17,00:32:39,1001,3.7766,-0.198914
2015-04-17,00:32:40,1002,3.77654,-0.198918
2015-04-17,00:32:41,1003,3.77648,-0.198934
2015-04-17,00:32:42,1003,3.77644,-0.198914
2015-04-17,00:32:43,1088,3.77638,-0.198902
2015-04-17,00:32:44,1004,3.77632,-0.198917
2015-04-17,00:32:45,1001,3.77627,-0.198921
2015-04-17,00:32:46,1002,3.77621,-0.198922
2015-04-17,00:32:47,1001,3.77618,-0.198889
2015-04-17,00:32:48,1001,3.77618,-0.198896
2015-04-17,00:32:49,1002,3.7761,-0.198892
2015-04-17,00:32:50,1002,3.77606,-0.198915
2015-04-17,00:32:51,999,3.77603,-0.198924
2015-04-17,00:32:52,1003,3.77598,-0.198897
2015-04-17,00:32:53,1115,3.77593,-0.198927
2015-04-17,00:32:54,1003,3.77583,-0.198925
2015-04-17,00:32:55,1002,3.77579,-0.198907
2015-04-17,00:32:56,998,3.77572,-0.19889
2015-04-17,00:32:57,1007,3.77571,-0.198913
2015-04-17,00:32:58,1003,3.77565,-0.198927
2015-04-17,00:32:59,1000,3.77559,-0.198919
2015-04-17,00:33:00,1001,3.77549,-0.198935
2015-04-17,00:33:01,1003,3.77546,-0.198901
2015-04-17,00:33:02,1000,3.77542,-0.198919
2015-04-17,00:33:03,1111,3.77536,-0.19891
2015-04-17,00:33:04,1003,3.77528,-0.198906
2015-04-17,00:33:05,1001,3.77524,-0.198899
2015-04-17,00:33:06,1003,3.77525,-0.19889
2015-04-17,00:33:07,1004,3.77516,-0.19891
2015-04-17,00:33:08,1002,3.77506,-0.198927
2015-04-17,00:33:09,1000,3.77504,-0.198929
2015-04-17,00:33:10,1002,3.77494,-0.198912
2015-04-17,00:33:11,1002,3.77494,-0.198899
2015-04-17,00:33:12,1002,3.77493,-0.198906
2015-04-17,00:33:13,1107,3.77483,-0.198913
2015-04-17,00:33:14,1007,3.77477,-0.198908
2015-04-17,00:33:15,1004,3.77474,-0.198897
2015-04-17,00:33:16,1003,3.77467,-0.198926
2015-04-17,00:33:17,1001,3.77461,-0.198929
2015-04-17,00:33:18,1004,3.77455,-0.198914
2015-04-17,00:33:19,1001,3.77448,-0.198903
2015-04-17,00:33:20,1001,3.77446,-0.198909
2015-04-17,00:33:21,1002,3.77442,-0.198913
2015-04-17,00:33:22,1000,3.77437,-0.198923
2015-04-17,00:33:23,1090,3.77429,-0.19891
2015-04-17,00:33:25,1001,3.77425,-0.198911
2015-04-17,00:33:26,1002,3.77422,-0.198899
2015-04-17,00:33:27,1000,3.77417,-0.1989
2015-04-17,00:33:28,1002,3.77411,-0.198921
2015-04-17,00:33:29,1003,3.77404,-0.198931
2015-04-17,00:33:30,1002,3.77399,-0.198905
2015-04-17,00:33:31,1000,3.77395,-0.198895
2015-04-17,00:33:32,1002,3.77392,-0.198917
2015-04-17,00:33:33,1005,3.77384,-0.198912
2015-04-17,00:33:34,1110,3.77383,-0.198896
2015-04-17,00:33:35,1002,3.77377,-0.198906
2015-04-17,00:33:36,1003,3.7737,-0.19892
2015-04-17,00:33:37,1002,3.77367,-0.198935
2015-04-17,00:33:38,1003,3.7736,-0.198923
2015-04-17,00:33:39,1002,3.77355,-0.198907
2015-04-17,00:33:40,1000,3.77352,-0.198914
2015-04-17,00:33:41,1003,3.77347,-0.198908
2015-04-17,00:33:42,999,3.77342,-0.198901
2015-04-17,00:33:43,1003,3.77332,-0.198936
2015-04-17,00:33:44,1110,3.77334,-0.198914
2015-04-17,00:33:45,1000,3.77328,-0.198908
2015-04-17,00:33:46,1005,3.77324,-0.198927
2015-04-17,00:33:47,1002,3.77319,-0.19892
2015-04-17,00:33:48,1004,3.77309,-0.198931
2015-04-17,00:33:49,1001,3.77303,-0.198919
2015-04-17,00:33:50,1004,3.77305,-0.198915
2015-04-17,00:33:51,1000,3.77297,-0.198896
2015-04-17,00:33:52,1003,3.77291,-0.198904
2015-04-17,00:33:53,1003,3.77279,-0.198926
2015-04-17,00:33:54,1106,3.77275,-0.198928
2015-04-17,00:33:55,1003,3.77268,-0.198908
2015-04-17,00:33:56,1002,3.77272,-0.198914
2015-04-17,00:33:57,1006,3.7726,-0.198912
2015-04-17,00:33:58,1005,3.77252,-0.198893
2015-04-17,00:33:59,999,3.77252,-0.198914
2015-04-17,00:34:00,1003,3.77244,-0.198905
2015-04-17,00:34:01,1003,3.77244,-0.198928
2015-04-17,00:34:02,1001,3.77236,-0.198927
2015-04-17,00:34:03,1001,3.77232,-0.198903
2015-04-17,00:34:04,1093,3.77227,-0.198894
2015-04-17,00:34:05,1003,3.77221,-0.198922
2015-04-17,00:34:06,1003,3.77215,-0.198941
2015-04-17,00:34:07,1001,3.77207,-0.198924
2015-04-17,00:34:08,1000,3.77206,-0.198921
2015-04-17,00:34:09,1002,3.772,-0.198911
2015-04-17,00:34:10,1000,3.77193,-0.198889
2015-04-17,00:34:11,1002,3.77191,-0.198876
2015-04-17,00:34:12,1002,3.7719,-0.198926
2015-04-17,00:34:13,1003,3.77178,-0.19891
2015-04-17,00:34:14,1107,3.77174,-0.19892
2015-04-17,00:34:15,1002,3.7717,-0.198907
2015-04-17,00:34:16,999,3.77163,-0.198913
2015-04-17,00:34:17,1002,3.7716,-0.198886
2015-04-17,00:34:18,1003,3.77155,-0.198922
2015-04-17,00:34:19,1001,3.77154,-0.198919
2015-04-17,00:34:20,998,3.77152,-0.198917
2015-04-17,00:34:21,1005,3.77145,-0.198934
2015-04-17,00:34:22,1001,3.77135,-0.19891
2015-04-17,00:34:23,1000,3.77137,-0.198901
2015-04-17,00:34:24,1113,3.77131,-0.198917
2015-04-17,00:34:25,998,3.77127,-0.198929
2015-04-17,00:34:26,1004,3.77123,-0.198934
2015-04-17,00:34:27,1003,3.77113,-0.198916
2015-04-17,00:34:28,1002,3.77113,-0.198891
2015-04-17,00:34:29,1002,3.77109,-0.198915
2015-04-17,00:34:30,1000,3.77109,-0.198903
2015-04-17,00:34:31,1004,3.77102,-0.198899
2015-04-17,00:34:32,1002,3.77094,-0.198934
2015-04-17,00:34:33,1002,3.77096,-0.198889
2015-04-17,00:34:34,1106,3.77089,-0.198915
2015-04-17,00:34:35,1003,3.77084,-0.198933
2015-04-17,00:34:36,1004,3.77078,-0.19891
2015-04-17,00:34:37,1004,3.77077,-0.198902
2015-04-17,00:34:38,999,3.7707,-0.198901
2015-04-17,00:34:39,1003,3.77068,-0.198907
2015-04-17,00:34:40,998,3.77059,-0.198903
2015-04-17,00:34:41,1002,3.77057,-0.198917
2015-04-17,00:34:42,1005,3.77049,-0.198927
2015-04-17,00:34:43,998,3.77044,-0.198922
2015-04-17,00:34:44,1113,3.77037,-0.1989
2015-04-17,00:34:45,1001,3.77037,-0.198909
2015-04-17,00:34:47,1002,3.77031,-0.198914
2015-04-17,00:34:48,1005,3.77026,-0.19892
2015-04-17,00:34:49,1002,3.77019,-0.198909
2015-04-17,00:34:50,999,3.77013,-0.198932
2015-04-17,00:34:51,1001,3.77009,-0.198915
2015-04-17,00:34:52,1001,3.77002,-0.19891
2015-04-17,00:34:53,1002,3.76997,-0.198919
2015-04-17,00:34:54,1001,3.76996,-0.198919
2015-04-17,00:34:55,1107,3.7699,-0.198928
2015-04-17,00:34:56,1005,3.76979,-0.198936
2015-04-17,00:34:57,1004,3.7698,-0.198907
2015-04-17,00:34:58,1003,3.76973,-0.198902
2015-04-17,00:34:59,1002,3.76967,-0.198912
2015-04-17,00:35:00,998,3.76957,-0.198909
2015-04-17,00:35:01,1006,3.76958,-0.198918
2015-04-17,00:35:02,1003,3.76948,-0.198942
2015-04-17,00:35:03,1005,3.76946,-0.198915
2015-04-17,00:35:04,997,3.76939,-0.198889
2015-04-17,00:35:05,1109,3.76938,-0.198916
2015-04-17,00:35:06,1004,3.76931,-0.198914
2015-04-17,00:35:07,1003,3.76928,-0.198933
2015-04-17,00:35:08,1001,3.76925,-0.198933
2015-04-17,00:35:09,1002,3.76914,-0.198911
2015-04-17,00:35:10,1003,3.76913,-0.198911
2015-04-17,00:35:11,1002,3.76905,-0.198902
2015-04-17,00:35:12,1004,3.76904,-0.19891
2015-04-17,00:35:13,1002,3.769,-0.198904
2015-04-17,00:35:14,1002,3.76892,-0.198922
2015-04-17,00:35:15,1090,3.76887,-0.198928
2015-04-17,00:35:16,1001,3.7688,-0.198912
2015-04-17,00:35:17,1003,3.76874,-0.198881
2015-04-17,00:35:18,1005,3.76871,-0.198921
2015-04-17,00:35:19,1001,3.76867,-0.198905
2015-04-17,00:35:20,1004,3.76863,-0.198923
2015-04-17,00:35:21,1001,3.76852,-0.198926
2015-04-17,00:35:22,1003,3.76848,-0.198921
2015-04-17,00:35:23,1000,3.76846,-0.198924
2015-04-17,00:35:24,1002,3.76842,-0.198919
2015-04-17,00:35:25,1093,3.7684,-0.198912
2015-04-17,00:35:26,1003,3.76831,-0.198922
2015-04-17,00:35:27,1002,3.76823,-0.198924
2015-04-17,00:35:28,1001,3.76824,-0.19892
2015-04-17,00:35:29,1005,3.7681,-0.198904
2015-04-17,00:35:30,999,3.76808,-0.198913
2015-04-17,00:35:31,1002,3.76806,-0.1989
2015-04-17,00:35:32,999,3.76801,-0.198895
2015-04-17,00:35:33,1006,3.76794,-0.198882
2015-04-17,00:35:34,1002,3.76794,-0.198914
2015-04-17,00:35:35,1108,3.76784,-0.198929
2015-04-17,00:35:36,1003,3.76782,-0.198922
2015-04-17,00:35:37,999,3.76779,-0.198893
2015-04-17,00:35:38,1002,3.76773,-0.198897
2015-04-17,00:35:39,1005,3.76771,-0.198909
2015-04-17,00:35:40,997,3.76764,-0.198898
2015-04-17,00:35:41,1003,3.76763,-0.198904
2015-04-17,00:35:42,1005,3.76754,-0.198925
2015-04-17,00:35:43,1003,3.76747,-0.198908
2015-04-17,00:35:44,998,3.76741,-0.198906
2015-04-17,00:35:45,1110,3.76737,-0.198903
2015-04-17,00:35:46,1005,3.76735,-0.198898
2015-04-17,00:35:47,1002,3.76731,-0.198915
2015-04-17,00:35:48,1001,3.76722,-0.198904
2015-04-17,00:35:49,1003,3.76719,-0.198916
2015-04-17,00:35:50,1002,3.76713,-0.198925
2015-04-17,00:35:51,1001,3.7671,-0.198927
2015-04-17,00:35:52,1001,3.76704,-0.198939
2015-04-17,00:35:53,1003,3.76694,-0.198922
2015-04-17,00:35:54,1001,3.76689,-0.198896
2015-04-17,00:35:55,1108,3.76687,-0.198899
2015-04-17,00:35:56,1001,3.76682,-0.198904
2015-04-17,00:35:57,1002,3.7668,-0.198913
2015-04-17,00:35:58,1003,3.76672,-0.198934
2015-04-17,00:35:59,1005,3.76671,-0.198922
2015-04-17,00:36:00,997,3.76669,-0.198899
2015-04-17,00:36:01,1003,3.76662,-0.198934
2015-04-17,00:36:02,1000,3.76658,-0.198929
2015-04-17,00:36:03,1002,3.7665,-0.198928
2015-04-17,00:36:04,1002,3.76643,-0.198904
2015-04-17,00:36:05,1112,3.7664,-0.198915
2015-04-17,00:36:06,1003,3.76637,-0.198909
2015-04-17,00:36:07,1002,3.76632,-0.198917
2015-04-17,00:36:08,1003,3.76627,-0.198933
2015-04-17,00:36:09,1005,3.76616,-0.198928
2015-04-17,00:36:10,998,3.76617,-0.198914
2015-04-17,00:36:11,997,3.76611,-0.19893
2015-04-17,00:36:12,1006,3.76606,-0.198928
2015-04-17,00:36:14,1004,3.76596,-0.198921
2015-04-17,00:36:15,1005,3.76594,-0.198909
2015-04-17,00:36:16,1108,3.76597,-0.19891
2015-04-17,00:36:17,1000,3.76587,-0.198915
2015-04-17,00:36:18,1002,3.76579,-0.198922
2015-04-17,00:36:19,1003,3.76577,-0.198933
2015-04-17,00:36:20,1002,3.76567,-0.198928
2015-04-17,00:36:21,1002,3.76562,-0.198927
2015-04-17,00:36:22,1003,3.76557,-0.198925
2015-04-17,00:36:23,1002,3.76555,-0.198893
2015-04-17,00:36:24,1002,3.7655,-0.198889
2015-04-17,00:36:25,1000,3.76545,-0.198935
2015-04-17,00:36:26,1091,3.76544,-0.198917
2015-04-17,00:36:27,1001,3.76538,-0.198923
2015-04-17,00:36:28,1002,3.76528,-0.19893
2015-04-17,00:36:29,998,3.76527,-0.198917
2015-04-17,00:36:30,1003,3.76519,-0.198932
2015-04-17,00:36:31,1002,3.76514,-0.198914
2015-04-17,00:36:32,1003,3.76509,-0.198917
2015-04-17,00:36:33,1001,3.76504,-0.198895
2015-04-17,00:36:34,1003,3.76503,-0.198907
2015-04-17,00:36:35,999,3.76492,-0.198901
2015-04-17,00:36:36,1006,3.76492,-0.198902
2015-04-17,00:36:37,1004,3.76485,-0.198909
2015-04-17,00:36:38,1002,3.76483,-0.198922
2015-04-17,00:36:39,999,3.76477,-0.198922
2015-04-17,00:36:40,1003,3.7647,-0.198921
2015-04-17,00:36:41,999,3.76463,-0.198917
2015-04-17,00:36:42,1004,3.76459,-0.198913
2015-04-17,00:36:43,1002,3.76453,-0.198889
2015-04-17,00:36:44,1001,3.76453,-0.198888
2015-04-17,00:36:45,1002,3.76447,-0.198902
2015-04-17,00:36:46,1003,3.76441,-0.198928
2015-04-17,00:36:47,1004,3.76438,-0.198934
2015-04-17,00:36:48,1005,3.76426,-0.198891
2015-04-17,00:36:49,1002,3.76426,-0.198887
2015-04-17,00:36:50,1000,3.76418,-0.198899
2015-04-17,00:36:51,1001,3.76415,-0.198902
2015-04-17,00:36:52,1002,3.76411,-0.198893
2015-04-17,00:36:53,1003,3.76407,-0.198913
2015-04-17,00:36:54,1001,3.76403,-0.198918
2015-04-17,00:36:55,1003,3.76396,-0.198929
2015-04-17,00:36:56,1000,3.76389,-0.198916
2015-04-17,00:36:57,1003,3.76382,-0.198901
2015-04-17,00:36:58,1001,3.7638,-0.198918
2015-04-17,00:36:59,1000,3.76372,-0.198897
2015-04-17,00:37:00,1003,3.76369,-0.198905
2015-04-17,00:37:01,1002,3.76367,-0.198948
2015-04-17,00:37:02,1002,3.76359,-0.19893
2015-04-17,00:37:03,1001,3.76353,-0.198932
2015-04-17,00:37:04,1002,3.76347,-0.198927
2015-04-17,00:37:05,1000,3.76345,-0.198922
2015-04-17,00:37:06,1001,3.76241,-0.198913
2015-04-17,00:37:07,1008,3.76246,-0.198904
2015-04-17,00:37:08,1003,3.76241,-0.19892
2015-04-17,00:37:09,1000,3.76244,-0.198929
2015-04-17,00:37:10,1002,3.76237,-0.198906
2015-04-17,00:37:11,1002,3.76233,-0.198933
2015-04-17,00:37:12,1002,3.76233,-0.198901
2015-04-17,00:37:13,1001,3.76226,-0.198906
2015-04-17,00:37:14,1002,3.76227,-0.198917
2015-04-17,00:37:15,999,3.76224,-0.19892
2015-04-17,00:37:16,1001,3.76218,-0.198897
2015-04-17,00:37:17,1010,3.76215,-0.198921
2015-04-17,00:37:18,1002,3.76213,-0.198928
2015-04-17,00:37:19,1002,3.76209,-0.198915
2015-04-17,00:37:20,999,3.76207,-0.198916
2015-04-17,00:37:21,1003,3.762,-0.1989
2015-04-17,00:37:22,1003,3.76193,-0.198908
2015-04-17,00:37:23,1002,3.76193,-0.198897
2015-04-17,00:37:24,1004,3.76191,-0.198888
2015-04-17,00:37:25,999,3.76187,-0.198896
2015-04-17,00:37:26,1005,3.76181,-0.198912
2015-04-17,00:37:27,1005,3.76176,-0.198923
2015-04-17,00:37:28,1003,3.76171,-0.198917
2015-04-17,00:37:29,1000,3.76166,-0.198938
2015-04-17,00:37:30,1002,3.76162,-0.198927
2015-04-17,00:37:31,1004,3.76156,-0.198916
2015-04-17,00:37:32,999,3.76156,-0.19892
2015-04-17,00:37:33,1002,3.76145,-0.198922
2015-04-17,00:37:34,1003,3.76143,-0.198899
2015-04-17,00:37:35,1001,3.76144,-0.198902
2015-04-17,00:37:36,1000,3.76135,-0.198899
2015-04-17,00:37:37,1005,3.76132,-0.1989
2015-04-17,00:37:38,1003,3.76129,-0.19891
2015-04-17,00:37:39,1002,3.76126,-0.198908
2015-04-17,00:37:40,1003,3.76119,-0.198926
2015-04-17,00:37:41,1006,3.76114,-0.198924
2015-04-17,00:37:42,999,3.76109,-0.198895
2015-04-17,00:37:43,1005,3.76106,-0.198913
2015-04-17,00:37:44,1002,3.76102,-0.198892
2015-04-17,00:37:45,1001,3.76098,-0.198902
2015-04-17,00:37:46,1000,3.76091,-0.198926
2015-04-17,00:37:47,1006,3.76088,-0.198921
2015-04-17,00:37:48,1001,3.76087,-0.198924
2015-04-17,00:37:49,998,3.7608,-0.19893
2015-04-17,00:37:50,1004,3.76074,-0.198933
2015-04-17,00:37:51,999,3.76069,-0.198927
2015-04-17,00:37:52,1005,3.7606,-0.198911
2015-04-17,00:37:53,1001,3.76055,-0.198907
2015-04-17,00:37:54,1000,3.76056,-0.198922
2015-04-17,00:37:55,1003,3.76051,-0.19892
2015-04-17,00:37:56,997,3.76051,-0.1989
2015-04-17,00:37:57,1027,3.76044,-0.198906
2015-04-17,00:37:58,1001,3.76041,-0.198905
2015-04-17,00:37:59,1000,3.76032,-0.19891
2015-04-17,00:38:00,1003,3.76026,-0.198913
2015-04-17,00:38:01,1003,3.7602,-0.198939
2015-04-17,00:38:02,1001,3.76016,-0.198923
2015-04-17,00:38:03,1004,3.76011,-0.198927
2015-04-17,00:38:04,1002,3.76007,-0.198916
2015-04-17,00:38:05,1002,3.76007,-0.198906
2015-04-17,00:38:06,1005,3.75998,-0.198923
2015-04-17,00:38:07,1105,3.75992,-0.198904
2015-04-17,00:38:08,1002,3.75986,-0.198921
2015-04-17,00:38:09,1004,3.75985,-0.198893
2015-04-17,00:38:10,1005,3.75982,-0.198911
2015-04-17,00:38:11,1000,3.75972,-0.198907
2015-04-17,00:38:12,1003,3.75969,-0.198914
2015-04-17,00:38:13,1002,3.75963,-0.198914
2015-04-17,00:38:14,1000,3.7596,-0.198926
2015-04-17,00:38:15,1003,3.75957,-0.198895
2015-04-17,00:38:16,1003,3.75951,-0.198914
2015-04-17,00:38:17,1109,3.75949,-0.198922
2015-04-17,00:38:18,1002,3.7594,-0.198926
2015-04-17,00:38:19,1002,3.75939,-0.198909
2015-04-17,00:38:20,1001,3.75928,-0.19891
2015-04-17,00:38:21,1002,3.75926,-0.1989
2015-04-17,00:38:22,1002,3.75924,-0.198895
2015-04-17,00:38:23,1001,3.75923,-0.198907
2015-04-17,00:38:24,1004,3.75915,-0.19893
2015-04-17,00:38:25,1007,3.75904,-0.198919
2015-04-17,00:38:26,1001,3.75907,-0.198913
2015-04-17,00:38:27,1095,3.75899,-0.198934
2015-04-17,00:38:28,1002,3.75894,-0.198906
2015-04-17,00:38:29,1000,3.75891,-0.198906
2015-04-17,00:38:30,1003,3.75886,-0.198901
2015-04-17,00:38:31,1002,3.75886,-0.198901
2015-04-17,00:38:32,1004,3.75878,-0.198912
2015-04-17,00:38:33,1004,3.75868,-0.198923
2015-04-17,00:38:34,1002,3.75866,-0.198927
2015-04-17,00:38:35,998,3.75863,-0.198937
2015-04-17,00:38:36,1006,3.75861,-0.198925
2015-04-17,00:38:37,1090,3.75855,-0.198918
2015-04-17,00:38:38,1004,3.75848,-0.198927
2015-04-17,00:38:39,1004,3.7584,-0.198923
2015-04-17,00:38:40,998,3.75839,-0.198916
2015-04-17,00:38:41,1008,3.7584,-0.198901
2015-04-17,00:38:42,998,3.75833,-0.198919
2015-04-17,00:38:43,1002,3.75831,-0.198911
2015-04-17,00:38:44,1002,3.75825,-0.198921
2015-04-17,00:38:45,1001,3.75821,-0.198943
2015-04-17,00:38:47,1005,3.75816,-0.198904
2015-04-17,00:38:48,1107,3.75808,-0.198903
2015-04-17,00:38:49,1001,3.75808,-0.1989
2015-04-17,00:38:50,1002,3.75803,-0.198903
2015-04-17,00:38:51,1000,3.75799,-0.198902
2015-04-17,00:38:52,1003,3.75795,-0.198905
2015-04-17,00:38:53,1002,3.75794,-0.198922
2015-04-17,00:38:54,1000,3.75786,-0.19892
2015-04-17,00:38:55,1002,3.7578,-0.19893
2015-04-17,00:38:56,1000,3.75777,-0.198933
2015-04-17,00:38:57,1002,3.75773,-0.198892
2015-04-17,00:38:58,1109,3.7577,-0.198918
2015-04-17,00:38:59,1000,3.75768,-0.198899
2015-04-17,00:39:00,1002,3.75758,-0.198929
2015-04-17,00:39:01,1002,3.75756,-0.198918
2015-04-17,00:39:02,1005,3.7575,-0.198922
2015-04-17,00:39:03,1004,3.7575,-0.198915
2015-04-17,00:39:04,1010,3.75746,-0.198933
2015-04-17,00:39:05,1007,3.75736,-0.198893
2015-04-17,00:39:06,1000,3.75733,-0.198892
2015-04-17,00:39:07,1001,3.75724,-0.198916
2015-04-17,00:39:08,1095,3.75719,-0.198901
2015-04-17,00:39:09,1001,3.75718,-0.198908
2015-04-17,00:39:10,1000,3.75717,-0.1989
2015-04-17,00:39:11,1005,3.75709,-0.198923
