Date,Time,delta_ms,Voltage,Current
2014-02-18,00:11:47,1003,7.05433,2.50044
2014-02-18,00:11:48,999,7.05438,2.50045
2014-02-18,00:11:49,1003,7.05449,2.5004
2014-02-18,00:11:50,1000,7.05455,2.50042
2014-02-18,00:11:51,1003,7.05467,2.50041
2014-02-18,00:11:52,1004,7.05473,2.50041
2014-02-18,00:11:53,1002,7.05479,2.50042
2014-02-18,00:11:54,1001,7.05491,2.50044
2014-02-18,00:11:55,1003,7.05499,2.50043
2014-02-18,00:11:56,1001,7.05505,2.5004
2014-02-18,00:11:57,1007,7.05511,2.5004
2014-02-18,00:11:58,1001,7.05519,2.50042
2014-02-18,00:11:59,1002,7.05525,2.50044
2014-02-18,00:12:00,1001,7.05532,2.50044
2014-02-18,00:12:01,1001,7.05542,2.50044
2014-02-18,00:12:02,1003,7.05547,2.50043
2014-02-18,00:12:03,1002,7.05556,2.50041
2014-02-18,00:12:04,1003,7.05565,2.50041
2014-02-18,00:12:05,1000,7.05575,2.50042
2014-02-18,00:12:06,1003,7.05583,2.50043
2014-02-18,00:12:07,1003,7.05586,2.50042
2014-02-18,00:12:08,999,7.05599,2.50042
2014-02-18,00:12:09,1003,7.05598,2.50041
2014-02-18,00:12:10,1004,7.05608,2.50039
2014-02-18,00:12:11,1002,7.05617,2.50042
2014-02-18,00:12:12,999,7.05626,2.50043
2014-02-18,00:12:13,1006,7.05634,2.50039
2014-02-18,00:12:14,1003,7.0564,2.50041
2014-02-18,00:12:15,1007,7.05651,2.50042
2014-02-18,00:12:16,995,7.05657,2.50044
2014-02-18,00:12:17,1005,7.05668,2.50044
2014-02-18,00:12:18,1002,7.05667,2.50041
2014-02-18,00:12:19,1006,7.05675,2.50039
2014-02-18,00:12:20,999,7.05688,2.50041
2014-02-18,00:12:21,1004,7.0569,2.50043
2014-02-18,00:12:22,1006,7.05699,2.50041
2014-02-18,00:12:23,1000,7.05704,2.50043
2014-02-18,00:12:24,1003,7.05715,2.50041
2014-02-18,00:12:25,1001,7.05719,2.50041
2014-02-18,00:12:26,1000,7.05727,2.50043
2014-02-18,00:12:27,1004,7.05733,2.50043
2014-02-18,00:12:28,1001,7.0574,2.50045
2014-02-18,00:12:29,1001,7.05746,2.50043
2014-02-18,00:12:30,1002,7.0575,2.50044
2014-02-18,00:12:31,1002,7.05758,2.50044
2014-02-18,00:12:32,1002,7.05766,2.50041
2014-02-18,00:12:33,1001,7.05773,2.5004
2014-02-18,00:12:34,1003,7.05778,2.5004
2014-02-18,00:12:35,1000,7.05786,2.50041
2014-02-18,00:12:36,1002,7.05792,2.5004
2014-02-18,00:12:37,1003,7.05799,2.50042
2014-02-18,00:12:38,1001,7.05809,2.50041
2014-02-18,00:12:39,1002,7.05814,2.50042
2014-02-18,00:12:40,1002,7.05823,2.50043
2014-02-18,00:12:41,1000,7.05829,2.50043
2014-02-18,00:12:42,1004,7.05834,2.50043
2014-02-18,00:12:43,1001,7.05838,2.50041
2014-02-18,00:12:44,1004,7.05846,2.50041
2014-02-18,00:12:45,1002,7.05855,2.5004
2014-02-18,00:12:46,1001,7.05861,2.50041
2014-02-18,00:12:47,1001,7.05868,2.50042
2014-02-18,00:12:48,1000,7.05875,2.50039
2014-02-18,00:12:49,1001,7.05883,2.50041
2014-02-18,00:12:50,1002,7.05889,2.50041
2014-02-18,00:12:51,1002,7.05899,2.50044
2014-02-18,00:12:52,1068,7.05901,2.50042
2014-02-18,00:12:53,1002,7.05911,2.5004
2014-02-18,00:12:54,999,7.05919,2.50042
2014-02-18,00:12:55,1000,7.05921,2.50041
2014-02-18,00:12:56,1007,7.05928,2.50041
2014-02-18,00:12:57,1002,7.05934,2.50042
2014-02-18,00:12:58,1002,7.05937,2.50043
2014-02-18,00:12:59,1003,7.05948,2.50043
2014-02-18,00:13:00,1000,7.05956,2.50043
2014-02-18,00:13:01,1002,7.05959,2.50042
2014-02-18,00:13:02,1109,7.05965,2.50042
2014-02-18,00:13:03,1004,7.0597,2.50044
2014-02-18,00:13:04,999,7.05974,2.50042
2014-02-18,00:13:05,1005,7.05982,2.50044
2014-02-18,00:13:06,1001,7.05983,2.50042
2014-02-18,00:13:07,1002,7.05992,2.5004
2014-02-18,00:13:08,1002,7.05994,2.50041
2014-02-18,00:13:09,996,7.06002,2.50039
2014-02-18,00:13:10,1005,7.06004,2.5004
2014-02-18,00:13:11,1002,7.06017,2.50042
2014-02-18,00:13:12,1109,7.06018,2.50042
2014-02-18,00:13:13,1003,7.06024,2.5004
2014-02-18,00:13:14,1000,7.0603,2.50038
2014-02-18,00:13:15,1004,7.06037,2.5004
2014-02-18,00:13:16,1001,7.06042,2.50042
2014-02-18,00:13:17,1002,7.06051,2.50041
2014-02-18,00:13:18,1000,7.06057,2.50044
2014-02-18,00:13:19,1002,7.06062,2.50042
2014-02-18,00:13:20,1001,7.06069,2.50044
2014-02-18,00:13:21,999,7.06071,2.50041
2014-02-18,00:13:22,1091,7.06079,2.50042
2014-02-18,00:13:23,1005,7.06084,2.50044
2014-02-18,00:13:24,1002,7.0609,2.50044
2014-02-18,00:13:25,999,7.06097,2.50046
2014-02-18,00:13:26,1003,7.061,2.50043
2014-02-18,00:13:27,999,7.0611,2.50044
2014-02-18,00:13:28,1002,7.06115,2.5004
2014-02-18,00:13:29,999,7.06118,2.5004
2014-02-18,00:13:30,1003,7.06128,2.5004
2014-02-18,00:13:31,1000,7.06132,2.50043
2014-02-18,00:13:32,1108,7.06138,2.50045
2014-02-18,00:13:33,1001,7.06145,2.50042
2014-02-18,00:13:34,1005,7.06148,2.50043
2014-02-18,00:13:35,1001,7.06155,2.50042
2014-02-18,00:13:36,1002,7.0616,2.50041
2014-02-18,00:13:37,1002,7.06167,2.50043
2014-02-18,00:13:38,1004,7.06171,2.50043
2014-02-18,00:13:39,1001,7.06174,2.50044
2014-02-18,00:13:40,1000,7.06179,2.50042
2014-02-18,00:13:41,1005,7.06188,2.50043
2014-02-18,00:13:42,1089,7.06191,2.50043
2014-02-18,00:13:43,1002,7.06199,2.50044
2014-02-18,00:13:44,1002,7.06208,2.50044
2014-02-18,00:13:45,1001,7.06209,2.5004
2014-02-18,00:13:46,1002,7.06213,2.5004
2014-02-18,00:13:47,1001,7.0622,2.50042
2014-02-18,00:13:48,1004,7.06228,2.50043
2014-02-18,00:13:49,1004,7.0623,2.50044
2014-02-18,00:13:50,1000,7.06237,2.50043
2014-02-18,00:13:51,1001,7.06243,2.5004
2014-02-18,00:13:52,1110,7.06242,2.50041
2014-02-18,00:13:53,999,7.06252,2.50042
2014-02-18,00:13:54,1005,7.06259,2.50043
2014-02-18,00:13:55,1001,7.06264,2.50043
2014-02-18,00:13:56,1001,7.06273,2.50042
2014-02-18,00:13:57,999,7.0627,2.50044
2014-02-18,00:13:58,1002,7.0628,2.50042
2014-02-18,00:13:59,1000,7.06288,2.50041
2014-02-18,00:14:00,1001,7.06288,2.50041
2014-02-18,00:14:02,1002,7.06297,2.50044
2014-02-18,00:14:03,1109,7.06308,2.50043
2014-02-18,00:14:04,1001,7.06308,2.50043
2014-02-18,00:14:05,1002,7.06313,2.50041
2014-02-18,00:14:06,1000,7.06322,2.50043
2014-02-18,00:14:07,1001,7.06331,2.50041
2014-02-18,00:14:08,1002,7.06329,2.50042
2014-02-18,00:14:09,1002,7.06335,2.50043
2014-02-18,00:14:10,1003,7.06344,2.50043
2014-02-18,00:14:11,999,7.06346,2.50042
2014-02-18,00:14:12,1000,7.06355,2.50043
2014-02-18,00:14:13,1111,7.06356,2.50041
2014-02-18,00:14:14,1000,7.06363,2.50042
2014-02-18,00:14:15,1001,7.06366,2.50041
2014-02-18,00:14:16,1003,7.06374,2.50041
2014-02-18,00:14:17,1005,7.06379,2.50039
2014-02-18,00:14:18,1000,7.06384,2.50041
2014-02-18,00:14:19,1000,7.06393,2.50042
2014-02-18,00:14:20,1001,7.06394,2.50041
2014-02-18,00:14:21,1001,7.06401,2.50043
2014-02-18,00:14:22,1005,7.06407,2.50041
2014-02-18,00:14:23,1089,7.0641,2.50041
2014-02-18,00:14:24,1001,7.06415,2.50042
2014-02-18,00:14:25,999,7.06421,2.5004
2014-02-18,00:14:26,1003,7.06428,2.50041
2014-02-18,00:14:27,1003,7.06433,2.50043
2014-02-18,00:14:28,999,7.06436,2.5004
2014-02-18,00:14:29,1001,7.06444,2.5004
2014-02-18,00:14:30,1001,7.06449,2.50043
2014-02-18,00:14:31,1003,7.06456,2.50043
2014-02-18,00:14:32,1001,7.06457,2.50038
2014-02-18,00:14:33,1105,7.06463,2.5004
2014-02-18,00:14:34,1004,7.0647,2.5004
2014-02-18,00:14:35,999,7.06476,2.50039
2014-02-18,00:14:36,1003,7.06479,2.50039
2014-02-18,00:14:37,1002,7.06487,2.50042
2014-02-18,00:14:38,1002,7.06493,2.50041
2014-02-18,00:14:39,1000,7.06494,2.50042
2014-02-18,00:14:40,1004,7.06505,2.50041
2014-02-18,00:14:41,1002,7.06508,2.50039
2014-02-18,00:14:42,1001,7.06517,2.50042
2014-02-18,00:14:43,1090,7.06522,2.50043
2014-02-18,00:14:44,1004,7.06528,2.50041
2014-02-18,00:14:45,998,7.06531,2.5004
2014-02-18,00:14:46,1003,7.06535,2.50038
2014-02-18,00:14:47,1003,7.06539,2.50041
2014-02-18,00:14:48,1000,7.06545,2.50041
2014-02-18,00:14:49,1000,7.0655,2.5004
2014-02-18,00:14:50,1002,7.06556,2.50042
2014-02-18,00:14:51,1002,7.06565,2.50044
2014-02-18,00:14:52,1000,7.06568,2.50044
2014-02-18,00:14:53,1002,7.06573,2.50043
2014-02-18,00:14:54,1005,7.06577,2.50042
2014-02-18,00:14:55,1000,7.06579,2.50041
2014-02-18,00:14:56,1005,7.0659,2.50043
2014-02-18,00:14:57,1000,7.0659,2.50043
2014-02-18,00:14:58,1002,7.06598,2.50044
2014-02-18,00:14:59,1003,7.06603,2.50043
2014-02-18,00:15:00,1001,7.06603,2.50044
2014-02-18,00:15:01,1004,7.06607,2.50041
2014-02-18,00:15:02,999,7.06617,2.50042
2014-02-18,00:15:03,1002,7.06621,2.50041
2014-02-18,00:15:04,1005,7.06626,2.50041
2014-02-18,00:15:05,1000,7.0663,2.50042
2014-02-18,00:15:06,1003,7.06635,2.50043
2014-02-18,00:15:07,1002,7.06644,2.50043
2014-02-18,00:15:08,1001,7.06647,2.5004
2014-02-18,00:15:09,1005,7.06652,2.50039
2014-02-18,00:15:10,999,7.06661,2.5004
2014-02-18,00:15:11,1003,7.06662,2.5004
2014-02-18,00:15:12,999,7.0667,2.5004
2014-02-18,00:15:13,1003,7.06676,2.50041
2014-02-18,00:15:14,1005,7.06678,2.50043
2014-02-18,00:15:15,1001,7.06681,2.50043
2014-02-18,00:15:16,1002,7.06687,2.50041
2014-02-18,00:15:17,1006,7.0669,2.5004
2014-02-18,00:15:18,1000,7.06695,2.5004
2014-02-18,00:15:19,1000,7.06701,2.50039
2014-02-18,00:15:20,1000,7.06707,2.5004
2014-02-18,00:15:21,1004,7.06709,2.50042
2014-02-18,00:15:22,997,7.06716,2.50041
2014-02-18,00:15:23,1006,7.06721,2.50044
2014-02-18,00:15:24,1005,7.06727,2.50046
2014-02-18,00:15:25,1002,7.06736,2.50043
2014-02-18,00:15:26,1005,7.06737,2.50043
2014-02-18,00:15:27,1000,7.06741,2.50041
2014-02-18,00:15:28,1001,7.06744,2.5004
2014-02-18,00:15:29,1002,7.06754,2.5004
2014-02-18,00:15:30,1000,7.06755,2.5004
2014-02-18,00:15:31,1002,7.06762,2.50042
2014-02-18,00:15:32,1001,7.06766,2.50041
2014-02-18,00:15:33,1001,7.06775,2.50044
2014-02-18,00:15:34,1006,7.06779,2.50044
2014-02-18,00:15:35,999,7.06787,2.50044
2014-02-18,00:15:36,1004,7.06793,2.50044
2014-02-18,00:15:37,1000,7.06793,2.50044
2014-02-18,00:15:38,1002,7.06793,2.50045
2014-02-18,00:15:39,1002,7.06806,2.50044
2014-02-18,00:15:40,1001,7.06808,2.50043
2014-02-18,00:15:41,1001,7.06812,2.50043
2014-02-18,00:15:42,1001,7.06816,2.50041
2014-02-18,00:15:43,1003,7.06822,2.5004
2014-02-18,00:15:44,1004,7.06829,2.50042
2014-02-18,00:15:45,1002,7.06833,2.50044
2014-02-18,00:15:46,1005,7.06837,2.50042
2014-02-18,00:15:47,1003,7.06842,2.50041
2014-02-18,00:15:48,1001,7.06848,2.50041
2014-02-18,00:15:49,1003,7.06853,2.50046
2014-02-18,00:15:50,1003,7.06863,2.50045
2014-02-18,00:15:51,1003,7.06865,2.50043
2014-02-18,00:15:52,1002,7.06868,2.50041
2014-02-18,00:15:53,1003,7.06876,2.50039
2014-02-18,00:15:54,1007,7.06876,2.5004
2014-02-18,00:15:55,999,7.06886,2.50042
2014-02-18,00:15:56,1003,7.0689,2.5004
2014-02-18,00:15:57,1002,7.06899,2.50042
2014-02-18,00:15:58,1001,7.069,2.50042
2014-02-18,00:15:59,999,7.06905,2.50042
2014-02-18,00:16:00,1002,7.06914,2.50044
2014-02-18,00:16:01,1000,7.06921,2.50042
2014-02-18,00:16:02,1000,7.06923,2.50043
2014-02-18,00:16:03,1002,7.06928,2.5004
2014-02-18,00:16:04,1003,7.06938,2.50043
2014-02-18,00:16:05,1001,7.06945,2.50042
2014-02-18,00:16:06,1002,7.06943,2.50044
2014-02-18,00:16:07,1000,7.06948,2.50043
2014-02-18,00:16:08,1004,7.06954,2.50046
2014-02-18,00:16:09,1000,7.06961,2.50043
2014-02-18,00:16:10,1002,7.06965,2.50043
2014-02-18,00:16:11,998,7.0697,2.50045
2014-02-18,00:16:12,1002,7.06977,2.50046
2014-02-18,00:16:13,1000,7.06983,2.50042
2014-02-18,00:16:14,1003,7.06986,2.50041
2014-02-18,00:16:15,1006,7.06992,2.50041
2014-02-18,00:16:16,1001,7.06997,2.50041
2014-02-18,00:16:17,999,7.07,2.50041
2014-02-18,00:16:18,1002,7.07004,2.50042
2014-02-18,00:16:19,1001,7.07015,2.50041
2014-02-18,00:16:20,1002,7.07018,2.50041
2014-02-18,00:16:21,998,7.07022,2.50043
2014-02-18,00:16:22,1002,7.07026,2.50043
2014-02-18,00:16:23,1004,7.0703,2.50042
2014-02-18,00:16:24,1070,7.07036,2.50039
2014-02-18,00:16:25,1002,7.07039,2.5004
2014-02-18,00:16:26,1004,7.07044,2.50041
2014-02-18,00:16:27,1000,7.07052,2.50042
2014-02-18,00:16:28,1001,7.07055,2.50042
2014-02-18,00:16:29,1003,7.07064,2.50043
2014-02-18,00:16:30,998,7.07071,2.50043
2014-02-18,00:16:31,1003,7.07073,2.50045
2014-02-18,00:16:32,1004,7.07081,2.50044
2014-02-18,00:16:33,1000,7.07081,2.50041
2014-02-18,00:16:34,1111,7.07086,2.5004
2014-02-18,00:16:35,1001,7.07092,2.50041
2014-02-18,00:16:36,1001,7.07097,2.50042
2014-02-18,00:16:37,1002,7.07104,2.50043
2014-02-18,00:16:38,1000,7.07111,2.50045
2014-02-18,00:16:39,1004,7.07116,2.50043
2014-02-18,00:16:40,1001,7.0712,2.50044
2014-02-18,00:16:41,1002,7.07125,2.50045
2014-02-18,00:16:42,1006,7.07129,2.50043
2014-02-18,00:16:44,1001,7.07135,2.50045
2014-02-18,00:16:44,1091,7.07141,2.50045
2014-02-18,00:16:46,998,7.07144,2.50044
2014-02-18,00:16:47,1004,7.0715,2.50047
2014-02-18,00:16:48,1000,7.07155,2.50045
2014-02-18,00:16:49,1003,7.07159,2.50042
2014-02-18,00:16:50,1000,7.07161,2.50042
2014-02-18,00:16:51,1004,7.07168,2.50043
2014-02-18,00:16:52,1004,7.07177,2.50043
2014-02-18,00:16:53,1002,7.07178,2.50043
2014-02-18,00:16:54,1001,7.07184,2.50043
2014-02-18,00:16:55,1111,7.07185,2.50044
2014-02-18,00:16:56,1002,7.07193,2.50044
2014-02-18,00:16:57,1000,7.07198,2.50042
2014-02-18,00:16:58,1004,7.072,2.50043
2014-02-18,00:16:59,1002,7.07209,2.50046
2014-02-18,00:17:00,1004,7.07213,2.50046
2014-02-18,00:17:01,1002,7.07219,2.50043
2014-02-18,00:17:02,999,7.07221,2.50045
2014-02-18,00:17:03,1002,7.07225,2.50045
2014-02-18,00:17:04,1000,7.07228,2.50042
2014-02-18,00:17:05,1091,7.0723,2.50044
2014-02-18,00:17:06,1002,7.0724,2.50043
2014-02-18,00:17:07,1000,7.0724,2.50046
2014-02-18,00:17:08,1004,7.07249,2.50045
2014-02-18,00:17:09,1006,7.07251,2.50043
2014-02-18,00:17:10,1000,7.07261,2.50044
2014-02-18,00:17:11,1004,7.07262,2.50042
2014-02-18,00:17:12,1000,7.07271,2.50043
2014-02-18,00:17:13,1001,7.07272,2.50041
2014-02-18,00:17:14,1002,7.07282,2.50044
2014-02-18,00:17:15,1090,7.07282,2.50043
2014-02-18,00:17:16,1001,7.07292,2.50043
2014-02-18,00:17:17,1000,7.07298,2.50045
2014-02-18,00:17:18,1002,7.07301,2.50044
2014-02-18,00:17:19,1003,7.07306,2.50044
2014-02-18,00:17:20,1001,7.0731,2.50043
2014-02-18,00:17:21,1002,7.07315,2.50043
2014-02-18,00:17:22,1000,7.07318,2.50044
2014-02-18,00:17:23,1002,7.07328,2.50041
2014-02-18,00:17:24,1000,7.07336,2.50042
2014-02-18,00:17:25,1002,7.07339,2.50041
2014-02-18,00:17:26,1005,7.07342,2.50042
2014-02-18,00:17:27,1003,7.0735,2.50041
2014-02-18,00:17:28,998,7.07357,2.5004
2014-02-18,00:17:29,1002,7.07359,2.50041
2014-02-18,00:17:30,1003,7.07368,2.50044
2014-02-18,00:17:31,1005,7.07374,2.50044
2014-02-18,00:17:32,1003,7.07378,2.50042
2014-02-18,00:17:33,1003,7.07387,2.5004
2014-02-18,00:17:34,999,7.07388,2.50042
2014-02-18,00:17:35,1000,7.07395,2.5004
2014-02-18,00:17:36,1004,7.07397,2.50042
2014-02-18,00:17:37,999,7.07405,2.50042
2014-02-18,00:17:38,1003,7.07408,2.50041
2014-02-18,00:17:39,999,7.07416,2.50042
2014-02-18,00:17:40,1004,7.07419,2.50042
2014-02-18,00:17:41,1001,7.07426,2.50043
2014-02-18,00:17:42,1004,7.07433,2.50043
2014-02-18,00:17:43,999,7.07438,2.50043
2014-02-18,00:17:44,1000,7.07443,2.50044
2014-02-18,00:17:45,1003,7.07448,2.50044
2014-02-18,00:17:46,1002,7.07453,2.50043
2014-02-18,00:17:47,1003,7.07459,2.50042
2014-02-18,00:17:48,1000,7.07462,2.50042
2014-02-18,00:17:49,1002,7.07473,2.50043
2014-02-18,00:17:50,1000,7.07474,2.50042
2014-02-18,00:17:51,999,7.0748,2.5004
2014-02-18,00:17:52,1002,7.07487,2.50041
2014-02-18,00:17:53,1001,7.07496,2.50041
2014-02-18,00:17:54,1003,7.07492,2.5004
2014-02-18,00:17:55,1001,7.07498,2.5004
2014-02-18,00:17:56,1004,7.07508,2.50042
2014-02-18,00:17:57,1003,7.07513,2.50043
2014-02-18,00:17:58,1001,7.0752,2.50043
2014-02-18,00:17:59,1001,7.07522,2.50044
2014-02-18,00:18:00,1003,7.07529,2.50045
2014-02-18,00:18:01,999,7.07536,2.50043
2014-02-18,00:18:02,1001,7.07541,2.50045
2014-02-18,00:18:03,1003,7.07551,2.50043
2014-02-18,00:18:04,1000,7.07552,2.50043
2014-02-18,00:18:05,1004,7.07555,2.50041
2014-02-18,00:18:06,1005,7.07561,2.50042
2014-02-18,00:18:07,1000,7.07565,2.5004
2014-02-18,00:18:08,1000,7.07572,2.50041
2014-02-18,00:18:09,1004,7.07579,2.50042
2014-02-18,00:18:10,1004,7.07582,2.50043
2014-02-18,00:18:11,999,7.07587,2.50042
2014-02-18,00:18:12,1002,7.07597,2.50043
2014-02-18,00:18:13,1002,7.07603,2.50045
2014-02-18,00:18:14,1000,7.07605,2.50046
2014-02-18,00:18:15,1003,7.07613,2.50044
2014-02-18,00:18:16,1005,7.07619,2.50043
2014-02-18,00:18:17,999,7.0762,2.50043
2014-02-18,00:18:18,1003,7.07624,2.50042
2014-02-18,00:18:19,1004,7.0763,2.5004
2014-02-18,00:18:20,1004,7.07636,2.50043
2014-02-18,00:18:21,1001,7.07642,2.50045
2014-02-18,00:18:22,1005,7.07644,2.50042
2014-02-18,00:18:23,1001,7.0765,2.50041
2014-02-18,00:18:24,1000,7.07653,2.50042
2014-02-18,00:18:25,1001,7.07664,2.50041
2014-02-18,00:18:26,1004,7.07666,2.50042
2014-02-18,00:18:27,1004,7.07673,2.50042
2014-02-18,00:18:28,1001,7.07678,2.50043
2014-02-18,00:18:29,1003,7.07682,2.50045
2014-02-18,00:18:30,1001,7.07687,2.50043
2014-02-18,00:18:31,1000,7.07693,2.50043
2014-02-18,00:18:32,1005,7.07699,2.50042
2014-02-18,00:18:33,1001,7.07703,2.50042
2014-02-18,00:18:34,1003,7.07709,2.50041
2014-02-18,00:18:35,1000,7.07711,2.50041
2014-02-18,00:18:36,1002,7.07716,2.50041
2014-02-18,00:18:37,1002,7.07726,2.50041
2014-02-18,00:18:38,1002,7.07729,2.50045
2014-02-18,00:18:39,1002,7.07736,2.50044
2014-02-18,00:18:40,1004,7.07741,2.50043
2014-02-18,00:18:41,998,7.07743,2.50045
2014-02-18,00:18:42,1003,7.07748,2.50042
2014-02-18,00:18:43,999,7.07753,2.50044
2014-02-18,00:18:44,1002,7.07759,2.50042
2014-02-18,00:18:45,1005,7.07762,2.50041
2014-02-18,00:18:46,1003,7.07772,2.50043
2014-02-18,00:18:47,999,7.07772,2.50043
2014-02-18,00:18:48,1003,7.07785,2.50044
2014-02-18,00:18:49,1000,7.07785,2.50044
2014-02-18,00:18:50,1004,7.07791,2.50045
2014-02-18,00:18:51,1001,7.07794,2.50042
2014-02-18,00:18:52,1006,7.07804,2.50043
2014-02-18,00:18:53,1001,7.07805,2.50042
2014-02-18,00:18:54,1001,7.07815,2.50042
2014-02-18,00:18:55,1001,7.0782,2.50043
2014-02-18,00:18:56,1049,7.07826,2.50043
2014-02-18,00:18:57,1003,7.07831,2.50044
2014-02-18,00:18:58,1004,7.07839,2.50043
2014-02-18,00:18:59,1001,7.07841,2.50043
2014-02-18,00:19:00,1002,7.07848,2.50039
2014-02-18,00:19:01,1001,7.07852,2.50039
2014-02-18,00:19:02,1006,7.07858,2.5004
2014-02-18,00:19:03,1001,7.07863,2.5004
2014-02-18,00:19:04,1002,7.07873,2.50042
2014-02-18,00:19:05,1003,7.07878,2.50041
2014-02-18,00:19:06,1094,7.07882,2.50042
2014-02-18,00:19:07,1000,7.07887,2.50043
2014-02-18,00:19:08,1003,7.07896,2.50044
2014-02-18,00:19:09,1001,7.07899,2.50043
2014-02-18,00:19:10,999,7.07907,2.50044
2014-02-18,00:19:11,1005,7.07914,2.50045
2014-02-18,00:19:12,1003,7.07919,2.50043
2014-02-18,00:19:13,998,7.07922,2.50044
2014-02-18,00:19:14,1002,7.07928,2.50042
2014-02-18,00:19:15,1000,7.0793,2.50042
2014-02-18,00:19:16,1109,7.0794,2.5004
2014-02-18,00:19:17,1002,7.07944,2.50041
2014-02-18,00:19:18,1000,7.07956,2.50044
2014-02-18,00:19:19,1003,7.07958,2.50045
2014-02-18,00:19:20,1006,7.07961,2.50042
2014-02-18,00:19:21,1006,7.07967,2.50042
2014-02-18,00:19:22,1000,7.07969,2.50042
2014-02-18,00:19:23,1004,7.07978,2.50044
2014-02-18,00:19:24,1001,7.07986,2.50042
2014-02-18,00:19:25,1001,7.0799,2.50041
2014-02-18,00:19:26,1091,7.07992,2.50041
2014-02-18,00:19:27,1003,7.08001,2.50041
2014-02-18,00:19:28,1001,7.08005,2.50042
2014-02-18,00:19:29,1000,7.08009,2.50041
2014-02-18,00:19:30,1002,7.08021,2.5004
2014-02-18,00:19:31,1001,7.08024,2.50043
2014-02-18,00:19:32,1001,7.08026,2.50043
2014-02-18,00:19:33,1003,7.08035,2.50045
2014-02-18,00:19:34,1003,7.08036,2.50041
2014-02-18,00:19:36,1004,7.08045,2.50041
2014-02-18,00:19:37,1107,7.0805,2.50043
2014-02-18,00:19:38,1001,7.08053,2.50044
2014-02-18,00:19:39,999,7.08059,2.50043
2014-02-18,00:19:40,1003,7.08065,2.50045
2014-02-18,00:19:41,1004,7.08068,2.50044
2014-02-18,00:19:42,996,7.08071,2.50046
2014-02-18,00:19:43,1004,7.08076,2.50044
2014-02-18,00:19:44,1001,7.08081,2.50043
2014-02-18,00:19:45,1003,7.08088,2.5004
2014-02-18,00:19:46,999,7.08092,2.50043
2014-02-18,00:19:47,1112,7.08096,2.50043
2014-02-18,00:19:48,1002,7.08102,2.50043
2014-02-18,00:19:49,1004,7.08106,2.50043
2014-02-18,00:19:50,1004,7.08109,2.5004
2014-02-18,00:19:51,1001,7.08116,2.50043
2014-02-18,00:19:52,1002,7.08118,2.5004
2014-02-18,00:19:53,998,7.08123,2.50042
2014-02-18,00:19:54,1005,7.08134,2.50043
2014-02-18,00:19:55,1003,7.08135,2.50042
2014-02-18,00:19:56,1004,7.08141,2.5004
2014-02-18,00:19:57,1090,7.08149,2.50041
2014-02-18,00:19:58,1002,7.08156,2.50041
2014-02-18,00:19:59,998,7.08161,2.50042
2014-02-18,00:20:00,1003,7.08165,2.50042
2014-02-18,00:20:01,999,7.08173,2.50042
2014-02-18,00:20:02,1002,7.08178,2.50042
2014-02-18,00:20:03,1004,7.08184,2.50045
2014-02-18,00:20:04,1002,7.0819,2.50045
2014-02-18,00:20:05,1003,7.08199,2.50045
2014-02-18,00:20:06,1002,7.08206,2.50044
2014-02-18,00:20:07,1104,7.0821,2.50041
2014-02-18,00:20:08,1004,7.08216,2.50044
2014-02-18,00:20:09,1000,7.08224,2.5004
2014-02-18,00:20:10,1003,7.0823,2.50041
2014-02-18,00:20:11,1002,7.08233,2.50041
2014-02-18,00:20:12,1002,7.08237,2.50042
2014-02-18,00:20:13,1003,7.08251,2.50044
2014-02-18,00:20:14,1003,7.08253,2.50044
2014-02-18,00:20:15,1002,7.0826,2.50045
2014-02-18,00:20:16,998,7.08264,2.5004
2014-02-18,00:20:17,1092,7.08271,2.5004
2014-02-18,00:20:18,1000,7.08273,2.50041
2014-02-18,00:20:19,1004,7.08283,2.50041
2014-02-18,00:20:20,1003,7.08286,2.50042
2014-02-18,00:20:21,1000,7.08288,2.50042
2014-02-18,00:20:22,1000,7.08299,2.50043
2014-02-18,00:20:23,1002,7.08303,2.50042
2014-02-18,00:20:24,1002,7.08311,2.50043
2014-02-18,00:20:25,999,7.08314,2.50041
2014-02-18,00:20:26,1003,7.08324,2.50044
2014-02-18,00:20:27,1108,7.08328,2.50043
2014-02-18,00:20:28,1001,7.08332,2.50043
2014-02-18,00:20:29,1004,7.08336,2.50041
2014-02-18,00:20:30,1001,7.08341,2.50042
2014-02-18,00:20:31,1003,7.08347,2.50043
2014-02-18,00:20:32,1005,7.08356,2.50043
2014-02-18,00:20:33,997,7.08356,2.5004
2014-02-18,00:20:34,1001,7.08366,2.50041
2014-02-18,00:20:35,1000,7.08369,2.50042
2014-02-18,00:20:36,1003,7.08376,2.5004
2014-02-18,00:20:37,1110,7.08381,2.5004
2014-02-18,00:20:38,999,7.08385,2.50039
2014-02-18,00:20:39,1003,7.08393,2.5004
2014-02-18,00:20:40,1002,7.08398,2.5004
2014-02-18,00:20:41,1000,7.08407,2.50041
2014-02-18,00:20:42,999,7.08412,2.50041
2014-02-18,00:20:43,1003,7.08418,2.50042
2014-02-18,00:20:44,1003,7.08425,2.50044
2014-02-18,00:20:45,1005,7.08433,2.50042
2014-02-18,00:20:46,996,7.08443,2.50042
2014-02-18,00:20:47,1092,7.08445,2.50041
2014-02-18,00:20:48,1001,7.08451,2.50043
2014-02-18,00:20:49,1004,7.08457,2.50044
